timestamp_ms,node,cpu_load_avg,cpu_combined,heap_used_mb,heap_committed_mb,heap_max_mb,processors
1778229752090,155.223.25.1:2551,1.1200,0.2113,202.90,776.50,8020.00,16
1778229755109,155.223.25.1:2551,1.1200,0.2875,342.14,1229.33,8020.00,16
1778229755109,155.223.25.1:2551,1.1200,0.2875,342.14,1229.33,8020.00,16
1778229758129,155.223.25.1:2551,1.1100,0.2568,539.48,1898.49,8020.00,16
1778229758129,155.223.25.1:2551,1.1100,0.2568,539.48,1898.49,8020.00,16
1778229761149,155.223.25.1:2551,1.1100,0.2192,686.00,2371.67,8020.00,16
1778229761149,155.223.25.1:2551,1.1100,0.2192,686.00,2371.67,8020.00,16
1778229764170,155.223.25.1:2551,1.0200,0.1589,818.31,2706.25,8020.00,16
1778229764170,155.223.25.1:2551,1.0200,0.1589,818.31,2706.25,8020.00,16
1778229767189,155.223.25.1:2551,0.9400,0.1192,936.40,2942.83,8020.00,16
1778229767189,155.223.25.1:2551,0.9400,0.1192,936.40,2942.83,8020.00,16
1778229770209,155.223.25.1:2551,0.9400,0.0949,1014.12,3110.13,8020.00,16
1778229770209,155.223.25.1:2551,0.9400,0.0949,1014.12,3110.13,8020.00,16
1778229773229,155.223.25.1:2551,0.8600,0.0719,1146.37,3273.86,8020.00,16
1778229773229,155.223.25.1:2551,0.8600,0.0719,1146.37,3273.86,8020.00,16
1778229776249,155.223.25.1:2551,0.8600,0.0583,1223.95,3344.19,8020.00,16
1778229776249,155.223.25.1:2551,0.8600,0.0583,1223.95,3344.19,8020.00,16
1778229779269,155.223.25.1:2551,0.7900,0.0465,1329.95,3393.93,8020.00,16
1778229779269,155.223.25.1:2551,0.7900,0.0465,1329.95,3393.93,8020.00,16
1778229782289,155.223.25.1:2551,1.0500,0.0405,1226.59,3429.10,8020.00,16
1778229782289,155.223.25.1:2551,1.0500,0.0405,1226.59,3429.10,8020.00,16
1778229785309,155.223.25.1:2551,1.0500,0.0323,1042.98,3463.52,8020.00,16
1778229785309,155.223.25.1:2551,1.0500,0.0323,1042.98,3463.52,8020.00,16
1778229788329,155.223.25.1:2551,1.0500,0.0280,1142.40,3483.98,8020.00,16
1778229788329,155.223.25.1:2551,1.0500,0.0280,1142.40,3483.98,8020.00,16
1778229791350,155.223.25.1:2551,1.0500,0.0473,1283.99,3496.15,8020.00,16
1778229791350,155.223.25.1:2551,1.0500,0.0473,1283.99,3496.15,8020.00,16
1778229794369,155.223.25.1:2551,1.2000,0.0677,1421.65,3501.38,8020.00,16
1778229794369,155.223.25.1:2551,1.2000,0.0677,1421.65,3501.38,8020.00,16
1778229797389,155.223.25.1:2551,1.5100,0.1130,1317.73,3505.08,8020.00,16
1778229797389,155.223.25.1:2551,1.5100,0.1130,1317.73,3505.08,8020.00,16
1778229800409,155.223.25.1:2551,1.5100,0.1208,1370.16,3507.69,8020.00,16
1778229800409,155.223.25.1:2551,1.5100,0.1208,1370.16,3507.69,8020.00,16
1778229803429,155.223.25.1:2551,1.3900,0.1188,1248.24,3509.54,8020.00,16
1778229803429,155.223.25.1:2551,1.3900,0.1188,1248.24,3509.54,8020.00,16
1778229806448,155.223.25.1:2551,1.3900,0.0883,1242.39,3510.84,8020.00,16
1778229806448,155.223.25.1:2551,1.3900,0.0883,1242.39,3510.84,8020.00,16
1778229809469,155.223.25.1:2551,1.2700,0.0676,1199.34,3511.77,8020.00,16
1778229809469,155.223.25.1:2551,1.2700,0.0676,1199.34,3511.77,8020.00,16
1778229812489,155.223.25.1:2551,1.1700,0.0536,1499.40,3512.42,8020.00,16
1778229812489,155.223.25.1:2551,1.1700,0.0536,1499.40,3512.42,8020.00,16
1778229815509,155.223.25.1:2551,1.1700,0.0382,2023.59,3514.97,8020.00,16
1778229815509,155.223.25.1:2551,1.1700,0.0382,2023.59,3514.97,8020.00,16
1778229818528,155.223.25.1:2551,1.1600,0.0577,1995.68,3518.12,8020.00,16
1778229818528,155.223.25.1:2551,1.1600,0.0577,1995.68,3518.12,8020.00,16
1778229821548,155.223.25.1:2551,1.1400,0.0827,1830.99,3522.77,8020.00,16
1778229821549,155.223.25.1:2551,1.1400,0.0827,1830.99,3522.77,8020.00,16
1778229824569,155.223.25.1:2551,1.1400,0.1224,1841.98,3526.06,8020.00,16
1778229824569,155.223.25.1:2551,1.1400,0.1224,1841.98,3526.06,8020.00,16
1778229827589,155.223.25.1:2551,1.1300,0.1103,1713.09,3608.26,8020.00,16
1778229827589,155.223.25.1:2551,1.1300,0.1103,1713.09,3608.26,8020.00,16
1778229830609,155.223.25.1:2551,1.1300,0.0877,1466.07,3733.54,8020.00,16
1778229830609,155.223.25.1:2551,1.1300,0.0877,1466.07,3733.54,8020.00,16
1778229833619,155.223.25.1:2551,1.2000,0.0994,1320.89,3822.13,8020.00,16
1778229833619,155.223.25.1:2551,1.2000,0.0994,1320.89,3822.13,8020.00,16
1778229836639,155.223.25.1:2551,1.1900,0.0923,1387.62,3884.77,8020.00,16
1778229836639,155.223.25.1:2551,1.1900,0.0923,1387.62,3884.77,8020.00,16
1778229839660,155.223.25.1:2551,1.1900,0.1150,1407.07,3929.06,8020.00,16
1778229839660,155.223.25.1:2551,1.1900,0.1150,1407.07,3929.06,8020.00,16
1778229842679,155.223.25.1:2551,1.2500,0.1162,1623.77,3972.42,8020.00,16
1778229842679,155.223.25.1:2551,1.2500,0.1162,1623.77,3972.42,8020.00,16
1778229845699,155.223.25.1:2551,1.2500,0.0970,1937.32,3998.19,8020.00,16
1778229845699,155.223.25.1:2551,1.2500,0.0970,1937.32,3998.19,8020.00,16
1778229848720,155.223.25.1:2551,1.3900,0.1057,2015.09,4014.36,8020.00,16
1778229848720,155.223.25.1:2551,1.3900,0.1057,2015.09,4014.36,8020.00,16
1778229851739,155.223.25.1:2551,1.4400,0.1039,2007.20,4026.47,8020.00,16
1778229851739,155.223.25.1:2551,1.4400,0.1039,2007.20,4026.47,8020.00,16
1778229854759,155.223.25.1:2551,1.4400,0.1559,1780.63,4155.73,8020.00,16
1778229854759,155.223.25.1:2551,1.4400,0.1559,1780.63,4155.73,8020.00,16
1778229857779,155.223.25.1:2551,1.6500,0.1872,1388.87,4348.91,8020.00,16
1778229857779,155.223.25.1:2551,1.6500,0.1872,1388.87,4348.91,8020.00,16
1778229860813,155.223.25.1:2551,1.6500,0.1877,997.45,4533.40,8020.00,16
1778229860813,155.223.25.1:2551,1.6500,0.1877,997.45,4533.40,8020.00,16
1778229863829,155.223.25.1:2551,2.5600,0.1940,799.55,4785.98,8020.00,16
1778229863829,155.223.25.1:2551,2.5600,0.1940,799.55,4785.98,8020.00,16
1778229866849,155.223.25.1:2551,2.4300,0.1929,944.33,5171.66,8020.00,16
1778229866849,155.223.25.1:2551,2.4300,0.1929,944.33,5171.66,8020.00,16
1778229869870,155.223.25.1:2551,2.4300,0.2134,908.26,5493.65,8020.00,16
1778229869869,155.223.25.1:2551,2.4300,0.2134,908.26,5493.65,8020.00,16
1778229872889,155.223.25.1:2551,2.3200,0.1895,768.96,5837.03,8020.00,16
1778229872889,155.223.25.1:2551,2.3200,0.1895,768.96,5837.03,8020.00,16
1778229875909,155.223.25.1:2551,2.3200,0.1507,783.39,6173.09,8020.00,16
1778229875909,155.223.25.1:2551,2.3200,0.1507,783.39,6173.09,8020.00,16
1778229878968,155.223.25.1:2551,2.2900,0.1409,674.76,6317.46,8020.00,16
1778229878968,155.223.25.1:2551,2.2900,0.1409,674.76,6317.46,8020.00,16
1778229881989,155.223.25.1:2551,3.1500,0.1396,748.85,6419.55,8020.00,16
1778229881989,155.223.25.1:2551,3.1500,0.1396,748.85,6419.55,8020.00,16
1778229885009,155.223.25.1:2551,3.1500,0.1366,833.89,6519.46,8020.00,16
1778229885009,155.223.25.1:2551,3.1500,0.1366,833.89,6519.46,8020.00,16
1778229888029,155.223.25.1:2551,3.0600,0.1146,1216.64,6578.87,8020.00,16
1778229888029,155.223.25.1:2551,3.0600,0.1146,1216.64,6578.87,8020.00,16
1778229891048,155.223.25.1:2551,3.0600,0.0989,1400.34,6614.19,8020.00,16
1778229891048,155.223.25.1:2551,3.0600,0.0989,1400.34,6614.19,8020.00,16
1778229894070,155.223.25.1:2551,2.9700,0.0975,1514.47,6629.36,8020.00,16
1778229894070,155.223.25.1:2551,2.9700,0.0975,1514.47,6629.36,8020.00,16
1778229897089,155.223.25.1:2551,2.8100,0.1010,1472.44,6640.09,8020.00,16
1778229897089,155.223.25.1:2551,2.8100,0.1010,1472.44,6640.09,8020.00,16
1778229900109,155.223.25.1:2551,2.8100,0.1192,1575.83,6647.68,8020.00,16
1778229900109,155.223.25.1:2551,2.8100,0.1192,1575.83,6647.68,8020.00,16
1778229903129,155.223.25.1:2551,2.5900,0.1030,1866.32,6653.05,8020.00,16
1778229903129,155.223.25.1:2551,2.5900,0.1030,1866.32,6653.05,8020.00,16
1778229906149,155.223.25.1:2551,2.5900,0.0804,2177.44,6656.84,8020.00,16
1778229906149,155.223.25.1:2551,2.5900,0.0804,2177.44,6656.84,8020.00,16
1778229909169,155.223.25.1:2551,2.3800,0.0599,2430.51,6659.52,8020.00,16
1778229909169,155.223.25.1:2551,2.3800,0.0599,2430.51,6659.52,8020.00,16
1778229912189,155.223.25.1:2551,2.9100,0.1350,2346.00,6661.42,8020.00,16
1778229912189,155.223.25.1:2551,2.9100,0.1350,2346.00,6661.42,8020.00,16
1778229915259,155.223.25.1:2551,2.9100,0.2599,2228.99,6743.59,8020.00,16
1778229915259,155.223.25.1:2551,2.9100,0.2599,2228.99,6743.59,8020.00,16
1778229918279,155.223.25.1:2551,3.7200,0.3676,2420.77,6903.43,8020.00,16
1778229918279,155.223.25.1:2551,3.7200,0.3676,2420.77,6903.43,8020.00,16
1778229921308,155.223.25.1:2551,3.7200,0.4471,2901.24,7142.03,8020.00,16
1778229921309,155.223.25.1:2551,3.7200,0.4471,2901.24,7142.03,8020.00,16
1778229924329,155.223.25.1:2551,4.4600,0.4170,3018.60,7285.06,8020.00,16
1778229924329,155.223.25.1:2551,4.4600,0.4170,3018.60,7285.06,8020.00,16
1778229927365,155.223.25.1:2551,5.1500,0.4065,2990.37,7431.19,8020.00,16
1778229927365,155.223.25.1:2551,5.1500,0.4065,2990.37,7431.19,8020.00,16
1778229930379,155.223.25.1:2551,5.1500,0.3814,2910.12,7540.57,8020.00,16
1778229930379,155.223.25.1:2551,5.1500,0.3814,2910.12,7540.57,8020.00,16
1778229933398,155.223.25.1:2551,4.8900,0.3490,3055.24,7659.34,8020.00,16
1778229933398,155.223.25.1:2551,4.8900,0.3490,3055.24,7659.34,8020.00,16
1778229936419,155.223.25.1:2551,4.8900,0.3923,3307.32,7727.82,8020.00,16
1778229936419,155.223.25.1:2551,4.8900,0.3923,3307.32,7727.82,8020.00,16
1778229939439,155.223.25.1:2551,5.0600,0.3391,3463.76,7783.62,8020.00,16
1778229939439,155.223.25.1:2551,5.0600,0.3391,3463.76,7783.62,8020.00,16
1778229942459,155.223.25.1:2551,4.6600,0.2685,3676.13,7831.18,8020.00,16
1778229942459,155.223.25.1:2551,4.6600,0.2685,3676.13,7831.18,8020.00,16
1778229945479,155.223.25.1:2551,4.6600,0.2707,3456.08,7866.40,8020.00,16
1778229945479,155.223.25.1:2551,4.6600,0.2707,3456.08,7866.40,8020.00,16
1778229948499,155.223.25.1:2551,4.4400,0.2787,3296.93,7892.65,8020.00,16
1778229948499,155.223.25.1:2551,4.4400,0.2787,3296.93,7892.65,8020.00,16
1778229951519,155.223.25.1:2551,4.4400,0.3243,3442.96,7912.47,8020.00,16
1778229951519,155.223.25.1:2551,4.4400,0.3243,3442.96,7912.47,8020.00,16
1778229954538,155.223.25.1:2551,4.5700,0.3114,3396.03,7927.57,8020.00,16
1778229954538,155.223.25.1:2551,4.5700,0.3114,3396.03,7927.57,8020.00,16
1778229957559,155.223.25.1:2551,4.2000,0.2780,3363.96,7938.24,8020.00,16
1778229957559,155.223.25.1:2551,4.2000,0.2780,3363.96,7938.24,8020.00,16
1778229960578,155.223.25.1:2551,4.2000,0.2459,3204.37,7945.78,8020.00,16
1778229960578,155.223.25.1:2551,4.2000,0.2459,3204.37,7945.78,8020.00,16
1778229963662,155.223.25.1:2551,4.9100,0.2244,2767.49,7951.12,8020.00,16
1778229963662,155.223.25.1:2551,4.9100,0.2244,2767.49,7951.12,8020.00,16
1778229966679,155.223.25.1:2551,4.9200,0.2797,2784.96,7956.48,8020.00,16
1778229966679,155.223.25.1:2551,4.9200,0.2797,2784.96,7956.48,8020.00,16
1778229969699,155.223.25.1:2551,4.9200,0.3024,2900.87,7961.61,8020.00,16
1778229969699,155.223.25.1:2551,4.9200,0.3024,2900.87,7961.61,8020.00,16
1778229972719,155.223.25.1:2551,4.6800,0.2677,2689.92,7966.63,8020.00,16
1778229972719,155.223.25.1:2551,4.6800,0.2677,2689.92,7966.63,8020.00,16
1778229975739,155.223.25.1:2551,4.6800,0.2162,2491.63,7968.79,8020.00,16
1778229975739,155.223.25.1:2551,4.6800,0.2162,2491.63,7968.79,8020.00,16
1778229978758,155.223.25.1:2551,4.3100,0.1569,2070.37,7970.32,8020.00,16
1778229978758,155.223.25.1:2551,4.3100,0.1569,2070.37,7970.32,8020.00,16
1778229981779,155.223.25.1:2551,3.9600,0.1115,1773.25,7971.40,8020.00,16
1778229981779,155.223.25.1:2551,3.9600,0.1115,1773.25,7971.40,8020.00,16
1778229984799,155.223.25.1:2551,3.9600,0.0670,1482.65,7972.45,8020.00,16
1778229984799,155.223.25.1:2551,3.9600,0.0670,1482.65,7972.45,8020.00,16
1778229987819,155.223.25.1:2551,3.6400,0.0403,1310.36,7973.08,8020.00,16
1778229987819,155.223.25.1:2551,3.6400,0.0403,1310.36,7973.08,8020.00,16
1778229990839,155.223.25.1:2551,3.6400,0.0247,1208.22,7973.45,8020.00,16
1778229990839,155.223.25.1:2551,3.6400,0.0247,1208.22,7973.45,8020.00,16
1778229991432,155.223.25.1:2551,3.6400,0.0210,1184.46,7973.54,8020.00,16
1778229991432,155.223.25.1:2551,3.6400,0.0210,1184.46,7973.54,8020.00,16
1778229992452,155.223.25.1:2551,3.6400,0.0210,1184.46,7973.54,8020.00,16
1778229992452,155.223.25.1:2551,3.6400,0.0210,1184.46,7973.54,8020.00,16
1778229993859,155.223.25.1:2551,3.3500,0.0231,1166.39,7973.61,8020.00,16
1778229993859,155.223.25.1:2551,3.3500,0.0231,1166.39,7973.61,8020.00,16
