timestamp_ms,node,cpu_load_avg,cpu_combined,heap_used_mb,heap_committed_mb,heap_max_mb,processors
1778245042788,155.223.25.1:2551,1.7500,0.1563,2567.28,5184.41,8020.00,16
1778245045808,155.223.25.1:2551,1.6100,0.1350,2837.37,5228.57,8020.00,16
1778245045808,155.223.25.1:2551,1.6100,0.1350,2837.37,5228.57,8020.00,16
1778245048827,155.223.25.1:2551,1.8800,0.1648,3065.90,5265.71,8020.00,16
1778245048827,155.223.25.1:2551,1.8800,0.1648,3065.90,5265.71,8020.00,16
1778245051847,155.223.25.1:2551,1.8800,0.1930,3288.69,5296.94,8020.00,16
1778245051847,155.223.25.1:2551,1.8800,0.1930,3288.69,5296.94,8020.00,16
1778245054876,155.223.25.1:2551,2.7700,0.2488,3134.84,5473.72,8020.00,16
1778245054876,155.223.25.1:2551,2.7700,0.2488,3134.84,5473.72,8020.00,16
1778245057888,155.223.25.1:2551,2.7700,0.2415,3226.18,5622.36,8020.00,16
1778245057888,155.223.25.1:2551,2.7700,0.2415,3226.18,5622.36,8020.00,16
1778245060907,155.223.25.1:2551,2.5500,0.2077,3352.62,5747.36,8020.00,16
1778245060908,155.223.25.1:2551,2.5500,0.2077,3352.62,5747.36,8020.00,16
1778245063928,155.223.25.1:2551,2.8200,0.2456,3426.62,5862.97,8020.00,16
1778245063928,155.223.25.1:2551,2.8200,0.2456,3426.62,5862.97,8020.00,16
1778245066994,155.223.25.1:2551,2.8200,0.2632,3482.00,5960.19,8020.00,16
1778245066994,155.223.25.1:2551,2.8200,0.2632,3482.00,5960.19,8020.00,16
1778245070007,155.223.25.1:2551,3.8000,0.2929,3682.12,6154.27,8020.00,16
1778245070007,155.223.25.1:2551,3.8000,0.2929,3682.12,6154.27,8020.00,16
1778245073028,155.223.25.1:2551,3.8000,0.2790,4053.07,6317.47,8020.00,16
1778245073028,155.223.25.1:2551,3.8000,0.2790,4053.07,6317.47,8020.00,16
1778245076048,155.223.25.1:2551,3.4900,0.2398,4210.83,6454.70,8020.00,16
1778245076048,155.223.25.1:2551,3.4900,0.2398,4210.83,6454.70,8020.00,16
1778245079068,155.223.25.1:2551,3.9300,0.2827,4479.26,6575.51,8020.00,16
1778245079068,155.223.25.1:2551,3.9300,0.2827,4479.26,6575.51,8020.00,16
1778245082087,155.223.25.1:2551,3.9300,0.2973,4055.83,6690.14,8020.00,16
1778245082087,155.223.25.1:2551,3.9300,0.2973,4055.83,6690.14,8020.00,16
1778245085107,155.223.25.1:2551,4.8200,0.3225,3843.69,6831.72,8020.00,16
1778245085107,155.223.25.1:2551,4.8200,0.3225,3843.69,6831.72,8020.00,16
1778245088128,155.223.25.1:2551,4.8200,0.3040,3801.47,6950.77,8020.00,16
1778245088128,155.223.25.1:2551,4.8200,0.3040,3801.47,6950.77,8020.00,16
1778245091147,155.223.25.1:2551,4.4300,0.2560,3765.96,7050.89,8020.00,16
1778245091147,155.223.25.1:2551,4.4300,0.2560,3765.96,7050.89,8020.00,16
1778245094168,155.223.25.1:2551,4.4000,0.2933,3766.55,7135.07,8020.00,16
1778245094168,155.223.25.1:2551,4.4000,0.2933,3766.55,7135.07,8020.00,16
1778245097188,155.223.25.1:2551,4.4000,0.3004,3917.59,7213.82,8020.00,16
1778245097188,155.223.25.1:2551,4.4000,0.3004,3917.59,7213.82,8020.00,16
1778245100207,155.223.25.1:2551,4.2100,0.3237,4131.49,7297.85,8020.00,16
1778245100207,155.223.25.1:2551,4.2100,0.3237,4131.49,7297.85,8020.00,16
1778245103228,155.223.25.1:2551,4.2100,0.3141,3906.25,7370.43,8020.00,16
1778245103228,155.223.25.1:2551,4.2100,0.3141,3906.25,7370.43,8020.00,16
1778245106247,155.223.25.1:2551,3.8700,0.2643,3716.85,7431.46,8020.00,16
1778245106247,155.223.25.1:2551,3.8700,0.2643,3716.85,7431.46,8020.00,16
1778245109268,155.223.25.1:2551,4.0400,0.2975,3590.50,7482.77,8020.00,16
1778245109268,155.223.25.1:2551,4.0400,0.2975,3590.50,7482.77,8020.00,16
1778245112288,155.223.25.1:2551,4.0400,0.3020,3416.20,7525.93,8020.00,16
1778245112288,155.223.25.1:2551,4.0400,0.3020,3416.20,7525.93,8020.00,16
1778245115307,155.223.25.1:2551,4.2800,0.3112,3458.25,7568.58,8020.00,16
1778245115307,155.223.25.1:2551,4.2800,0.3112,3458.25,7568.58,8020.00,16
1778245118328,155.223.25.1:2551,4.2800,0.2878,3461.25,7611.44,8020.00,16
1778245118328,155.223.25.1:2551,4.2800,0.2878,3461.25,7611.44,8020.00,16
1778245124003,155.223.25.1:2551,3.9400,0.2764,3618.65,7647.49,8020.00,16
1778245124004,155.223.25.1:2551,3.9400,0.2764,3618.65,7647.49,8020.00,16
1778245127018,155.223.25.1:2551,3.9400,0.3323,3857.16,7689.58,8020.00,16
1778245127018,155.223.25.1:2551,3.9400,0.3323,3857.16,7689.58,8020.00,16
1778245130038,155.223.25.1:2551,3.8700,0.3362,3548.58,7728.46,8020.00,16
1778245130038,155.223.25.1:2551,3.8700,0.3362,3548.58,7728.46,8020.00,16
1778245133057,155.223.25.1:2551,3.8700,0.3791,3455.75,7769.76,8020.00,16
1778245133057,155.223.25.1:2551,3.8700,0.3791,3455.75,7769.76,8020.00,16
1778245136077,155.223.25.1:2551,4.0400,0.3731,3573.76,7804.48,8020.00,16
1778245136077,155.223.25.1:2551,4.0400,0.3731,3573.76,7804.48,8020.00,16
1778245139098,155.223.25.1:2551,3.7100,0.3157,3716.60,7833.68,8020.00,16
1778245139098,155.223.25.1:2551,3.7100,0.3157,3716.60,7833.68,8020.00,16
1778245142582,155.223.25.1:2551,3.7100,0.3106,3404.66,7858.87,8020.00,16
1778245142583,155.223.25.1:2551,3.7100,0.3106,3404.66,7858.87,8020.00,16
1778245145617,155.223.25.1:2551,4.4600,0.3559,3061.48,7880.37,8020.00,16
1778245145617,155.223.25.1:2551,4.4600,0.3559,3061.48,7880.37,8020.00,16
1778245148637,155.223.25.1:2551,4.4600,0.3462,2994.85,7898.45,8020.00,16
1778245148637,155.223.25.1:2551,4.4600,0.3462,2994.85,7898.45,8020.00,16
1778245151658,155.223.25.1:2551,4.3400,0.3860,3093.63,7915.56,8020.00,16
1778245151658,155.223.25.1:2551,4.3400,0.3860,3093.63,7915.56,8020.00,16
1778245154678,155.223.25.1:2551,4.3900,0.3780,3355.85,7930.59,8020.00,16
1778245154678,155.223.25.1:2551,4.3900,0.3780,3355.85,7930.59,8020.00,16
1778245157698,155.223.25.1:2551,4.3900,0.3191,3608.17,7943.22,8020.00,16
1778245157698,155.223.25.1:2551,4.3900,0.3191,3608.17,7943.22,8020.00,16
1778245161736,155.223.25.1:2551,4.4400,0.3187,3796.95,7954.16,8020.00,16
1778245161736,155.223.25.1:2551,4.4400,0.3187,3796.95,7954.16,8020.00,16
1778245164766,155.223.25.1:2551,5.1300,0.3681,3390.85,7963.68,8020.00,16
1778245164766,155.223.25.1:2551,5.1300,0.3681,3390.85,7963.68,8020.00,16
1778245167889,155.223.25.1:2551,5.1300,0.3573,3197.99,7972.01,8020.00,16
1778245167889,155.223.25.1:2551,5.1300,0.3573,3197.99,7972.01,8020.00,16
1778245170897,155.223.25.1:2551,5.7600,0.3919,3232.15,7979.64,8020.00,16
1778245170897,155.223.25.1:2551,5.7600,0.3919,3232.15,7979.64,8020.00,16
1778245173917,155.223.25.1:2551,5.5400,0.3884,3208.21,7986.06,8020.00,16
1778245173917,155.223.25.1:2551,5.5400,0.3884,3208.21,7986.06,8020.00,16
1778245176937,155.223.25.1:2551,5.5400,0.3279,3218.95,7991.46,8020.00,16
1778245176937,155.223.25.1:2551,5.5400,0.3279,3218.95,7991.46,8020.00,16
1778245180489,155.223.25.1:2551,5.4100,0.3216,3091.72,7996.00,8020.00,16
1778245180489,155.223.25.1:2551,5.4100,0.3216,3091.72,7996.00,8020.00,16
1778245183508,155.223.25.1:2551,5.4100,0.3634,2978.44,7999.82,8020.00,16
1778245183508,155.223.25.1:2551,5.4100,0.3634,2978.44,7999.82,8020.00,16
1778245186674,155.223.25.1:2551,5.7000,0.3582,3013.32,8003.03,8020.00,16
1778245186674,155.223.25.1:2551,5.7000,0.3582,3013.32,8003.03,8020.00,16
1778245189678,155.223.25.1:2551,6.2900,0.3935,3249.00,8005.73,8020.00,16
1778245189678,155.223.25.1:2551,6.2900,0.3935,3249.00,8005.73,8020.00,16
1778245192698,155.223.25.1:2551,6.2900,0.3837,3525.33,8008.00,8020.00,16
1778245192698,155.223.25.1:2551,6.2900,0.3837,3525.33,8008.00,8020.00,16
1778245195717,155.223.25.1:2551,5.7800,0.3244,3801.94,8009.91,8020.00,16
1778245195717,155.223.25.1:2551,5.7800,0.3244,3801.94,8009.91,8020.00,16
1778245199261,155.223.25.1:2551,5.6400,0.3212,3426.79,8011.52,8020.00,16
1778245199261,155.223.25.1:2551,5.6400,0.3212,3426.79,8011.52,8020.00,16
1778245202277,155.223.25.1:2551,5.6400,0.3619,3261.79,8012.87,8020.00,16
1778245202277,155.223.25.1:2551,5.6400,0.3619,3261.79,8012.87,8020.00,16
1778245205297,155.223.25.1:2551,5.5900,0.3599,3205.75,8014.00,8020.00,16
1778245205297,155.223.25.1:2551,5.5900,0.3599,3205.75,8014.00,8020.00,16
1778245208317,155.223.25.1:2551,5.5900,0.3979,3359.75,8014.96,8020.00,16
1778245208317,155.223.25.1:2551,5.5900,0.3979,3359.75,8014.96,8020.00,16
1778245211338,155.223.25.1:2551,5.3800,0.3946,3556.37,8015.76,8020.00,16
1778245211338,155.223.25.1:2551,5.3800,0.3946,3556.37,8015.76,8020.00,16
1778245214357,155.223.25.1:2551,4.9500,0.3374,3827.98,8016.43,8020.00,16
1778245214357,155.223.25.1:2551,4.9500,0.3374,3827.98,8016.43,8020.00,16
1778245217378,155.223.25.1:2551,4.9500,0.2841,4056.37,8017.00,8020.00,16
1778245217378,155.223.25.1:2551,4.9500,0.2841,4056.37,8017.00,8020.00,16
1778245220397,155.223.25.1:2551,4.5500,0.2393,4248.43,8017.48,8020.00,16
1778245220397,155.223.25.1:2551,4.5500,0.2393,4248.43,8017.48,8020.00,16
1778245223418,155.223.25.1:2551,4.5500,0.2017,4409.93,8017.88,8020.00,16
1778245223418,155.223.25.1:2551,4.5500,0.2017,4409.93,8017.88,8020.00,16
1778245226437,155.223.25.1:2551,4.1900,0.1697,4545.74,8018.22,8020.00,16
1778245226437,155.223.25.1:2551,4.1900,0.1697,4545.74,8018.22,8020.00,16
1778245229457,155.223.25.1:2551,3.8500,0.1430,4659.94,8018.50,8020.00,16
1778245229457,155.223.25.1:2551,3.8500,0.1430,4659.94,8018.50,8020.00,16
1778245232478,155.223.25.1:2551,3.8500,0.1205,4755.97,8018.74,8020.00,16
1778245232478,155.223.25.1:2551,3.8500,0.1205,4755.97,8018.74,8020.00,16
1778245235497,155.223.25.1:2551,3.5400,0.1015,4836.72,8018.94,8020.00,16
1778245235497,155.223.25.1:2551,3.5400,0.1015,4836.72,8018.94,8020.00,16
1778245238517,155.223.25.1:2551,3.5400,0.0856,4904.94,8019.11,8020.00,16
1778245238517,155.223.25.1:2551,3.5400,0.0856,4904.94,8019.11,8020.00,16
1778245241537,155.223.25.1:2551,3.2600,0.0722,4962.30,8019.25,8020.00,16
1778245241538,155.223.25.1:2551,3.2600,0.0722,4962.30,8019.25,8020.00,16
1778245244558,155.223.25.1:2551,3.0000,0.0610,5010.54,8019.37,8020.00,16
1778245244558,155.223.25.1:2551,3.0000,0.0610,5010.54,8019.37,8020.00,16
1778245247577,155.223.25.1:2551,3.0000,0.0516,5051.11,8019.47,8020.00,16
1778245247577,155.223.25.1:2551,3.0000,0.0516,5051.11,8019.47,8020.00,16
1778245250597,155.223.25.1:2551,2.7600,0.0435,5085.22,8019.55,8020.00,16
1778245250597,155.223.25.1:2551,2.7600,0.0435,5085.22,8019.55,8020.00,16
1778245253618,155.223.25.1:2551,2.7600,0.0369,5113.90,8019.63,8020.00,16
1778245253618,155.223.25.1:2551,2.7600,0.0369,5113.90,8019.63,8020.00,16
1778245256637,155.223.25.1:2551,2.5400,0.0311,5138.02,8019.68,8020.00,16
1778245256637,155.223.25.1:2551,2.5400,0.0311,5138.02,8019.68,8020.00,16
1778245259658,155.223.25.1:2551,2.3300,0.0263,5158.30,8019.73,8020.00,16
1778245259658,155.223.25.1:2551,2.3300,0.0263,5158.30,8019.73,8020.00,16
1778245262678,155.223.25.1:2551,2.3300,0.0222,5175.36,8019.78,8020.00,16
1778245262678,155.223.25.1:2551,2.3300,0.0222,5175.36,8019.78,8020.00,16
1778245265697,155.223.25.1:2551,2.1500,0.0191,5189.70,8019.81,8020.00,16
1778245265697,155.223.25.1:2551,2.1500,0.0191,5189.70,8019.81,8020.00,16
1778245268718,155.223.25.1:2551,2.1500,0.0162,5201.76,8019.84,8020.00,16
1778245268718,155.223.25.1:2551,2.1500,0.0162,5201.76,8019.84,8020.00,16
1778245271737,155.223.25.1:2551,1.9700,0.0138,5212.22,8019.87,8020.00,16
1778245271737,155.223.25.1:2551,1.9700,0.0138,5212.22,8019.87,8020.00,16
1778245274757,155.223.25.1:2551,1.8200,0.0119,5221.01,8019.89,8020.00,16
1778245274757,155.223.25.1:2551,1.8200,0.0119,5221.01,8019.89,8020.00,16
1778245277778,155.223.25.1:2551,1.8200,0.0101,5228.41,8019.91,8020.00,16
1778245277778,155.223.25.1:2551,1.8200,0.0101,5228.41,8019.91,8020.00,16
1778245280797,155.223.25.1:2551,1.6700,0.0086,5234.63,8019.92,8020.00,16
1778245280797,155.223.25.1:2551,1.6700,0.0086,5234.63,8019.92,8020.00,16
1778245283817,155.223.25.1:2551,1.6700,0.0074,5239.86,8019.93,8020.00,16
1778245283817,155.223.25.1:2551,1.6700,0.0074,5239.86,8019.93,8020.00,16
1778245286837,155.223.25.1:2551,1.5400,0.0064,5244.25,8019.94,8020.00,16
1778245286837,155.223.25.1:2551,1.5400,0.0064,5244.25,8019.94,8020.00,16
1778245289858,155.223.25.1:2551,1.4100,0.0055,5247.95,8019.95,8020.00,16
1778245289858,155.223.25.1:2551,1.4100,0.0055,5247.95,8019.95,8020.00,16
1778245292878,155.223.25.1:2551,1.4100,0.0049,5251.06,8019.96,8020.00,16
1778245292878,155.223.25.1:2551,1.4100,0.0049,5251.06,8019.96,8020.00,16
1778245295898,155.223.25.1:2551,1.3000,0.0042,5253.68,8019.97,8020.00,16
1778245295898,155.223.25.1:2551,1.3000,0.0042,5253.68,8019.97,8020.00,16
1778245298918,155.223.25.1:2551,1.2000,0.0037,5255.88,8019.97,8020.00,16
1778245298918,155.223.25.1:2551,1.2000,0.0037,5255.88,8019.97,8020.00,16
1778245301937,155.223.25.1:2551,1.2000,0.0033,5257.72,8019.98,8020.00,16
1778245301937,155.223.25.1:2551,1.2000,0.0033,5257.72,8019.98,8020.00,16
1778245304957,155.223.25.1:2551,1.1000,0.0029,5259.28,8019.98,8020.00,16
1778245304957,155.223.25.1:2551,1.1000,0.0029,5259.28,8019.98,8020.00,16
1778245307978,155.223.25.1:2551,1.1000,0.0026,5260.59,8019.98,8020.00,16
1778245307978,155.223.25.1:2551,1.1000,0.0026,5260.59,8019.98,8020.00,16
1778245310998,155.223.25.1:2551,1.0100,0.0022,5261.69,8019.99,8020.00,16
1778245310998,155.223.25.1:2551,1.0100,0.0022,5261.69,8019.99,8020.00,16
1778245314018,155.223.25.1:2551,0.9300,0.0026,5262.93,8019.99,8020.00,16
1778245314018,155.223.25.1:2551,0.9300,0.0026,5262.93,8019.99,8020.00,16
1778245317038,155.223.25.1:2551,0.9300,0.0024,5263.97,8019.99,8020.00,16
1778245317038,155.223.25.1:2551,0.9300,0.0024,5263.97,8019.99,8020.00,16
1778245320058,155.223.25.1:2551,0.8500,0.0022,5264.85,8019.99,8020.00,16
1778245320058,155.223.25.1:2551,0.8500,0.0022,5264.85,8019.99,8020.00,16
1778245323077,155.223.25.1:2551,0.8500,0.0024,5265.59,8019.99,8020.00,16
1778245323078,155.223.25.1:2551,0.8500,0.0024,5265.59,8019.99,8020.00,16
1778245326097,155.223.25.1:2551,0.7900,0.0021,5266.21,8019.99,8020.00,16
1778245326098,155.223.25.1:2551,0.7900,0.0021,5266.21,8019.99,8020.00,16
1778245329117,155.223.25.1:2551,0.7200,0.0020,5267.05,8020.00,8020.00,16
1778245329118,155.223.25.1:2551,0.7200,0.0020,5267.05,8020.00,8020.00,16
1778245332137,155.223.25.1:2551,0.7200,0.0019,5267.76,8020.00,8020.00,16
1778245332137,155.223.25.1:2551,0.7200,0.0019,5267.76,8020.00,8020.00,16
1778245335158,155.223.25.1:2551,0.6600,0.0017,5268.35,8020.00,8020.00,16
1778245335158,155.223.25.1:2551,0.6600,0.0017,5268.35,8020.00,8020.00,16
1778245338178,155.223.25.1:2551,0.6600,0.0016,5268.85,8020.00,8020.00,16
1778245338178,155.223.25.1:2551,0.6600,0.0016,5268.85,8020.00,8020.00,16
1778245341198,155.223.25.1:2551,0.6100,0.0015,5269.27,8020.00,8020.00,16
1778245341198,155.223.25.1:2551,0.6100,0.0015,5269.27,8020.00,8020.00,16
1778245344218,155.223.25.1:2551,0.5600,0.0016,5269.63,8020.00,8020.00,16
1778245344218,155.223.25.1:2551,0.5600,0.0016,5269.63,8020.00,8020.00,16
1778245347238,155.223.25.1:2551,0.5600,0.0015,5269.93,8020.00,8020.00,16
1778245347238,155.223.25.1:2551,0.5600,0.0015,5269.93,8020.00,8020.00,16
1778245350257,155.223.25.1:2551,0.5200,0.0015,5270.18,8020.00,8020.00,16
1778245350257,155.223.25.1:2551,0.5200,0.0015,5270.18,8020.00,8020.00,16
1778245353277,155.223.25.1:2551,0.5200,0.0013,5270.39,8020.00,8020.00,16
1778245353277,155.223.25.1:2551,0.5200,0.0013,5270.39,8020.00,8020.00,16
1778245356298,155.223.25.1:2551,0.4700,0.0012,5270.56,8020.00,8020.00,16
1778245356298,155.223.25.1:2551,0.4700,0.0012,5270.56,8020.00,8020.00,16
1778245359317,155.223.25.1:2551,0.4400,0.0011,5270.71,8020.00,8020.00,16
1778245359317,155.223.25.1:2551,0.4400,0.0011,5270.71,8020.00,8020.00,16
1778245362337,155.223.25.1:2551,0.4400,0.0013,5270.84,8020.00,8020.00,16
1778245362337,155.223.25.1:2551,0.4400,0.0013,5270.84,8020.00,8020.00,16
1778245365358,155.223.25.1:2551,0.4000,0.0012,5270.94,8020.00,8020.00,16
1778245365358,155.223.25.1:2551,0.4000,0.0012,5270.94,8020.00,8020.00,16
1778245368378,155.223.25.1:2551,0.4000,0.0016,5271.03,8020.00,8020.00,16
1778245368378,155.223.25.1:2551,0.4000,0.0016,5271.03,8020.00,8020.00,16
1778245371397,155.223.25.1:2551,0.3700,0.0015,5271.10,8020.00,8020.00,16
1778245371398,155.223.25.1:2551,0.3700,0.0015,5271.10,8020.00,8020.00,16
1778245374417,155.223.25.1:2551,0.3400,0.0014,5271.17,8020.00,8020.00,16
1778245374417,155.223.25.1:2551,0.3400,0.0014,5271.17,8020.00,8020.00,16
1778245377437,155.223.25.1:2551,0.3400,0.0012,5271.22,8020.00,8020.00,16
1778245377437,155.223.25.1:2551,0.3400,0.0012,5271.22,8020.00,8020.00,16
1778245380458,155.223.25.1:2551,0.3100,0.0011,5271.26,8020.00,8020.00,16
1778245380458,155.223.25.1:2551,0.3100,0.0011,5271.26,8020.00,8020.00,16
1778245383477,155.223.25.1:2551,0.3100,0.0011,5271.30,8020.00,8020.00,16
1778245383478,155.223.25.1:2551,0.3100,0.0011,5271.30,8020.00,8020.00,16
1778245386497,155.223.25.1:2551,0.2900,0.0011,5271.33,8020.00,8020.00,16
1778245386497,155.223.25.1:2551,0.2900,0.0011,5271.33,8020.00,8020.00,16
1778245389517,155.223.25.1:2551,0.2600,0.0010,5271.68,8020.00,8020.00,16
1778245389517,155.223.25.1:2551,0.2600,0.0010,5271.68,8020.00,8020.00,16
1778245392538,155.223.25.1:2551,0.2600,0.0011,5271.97,8020.00,8020.00,16
1778245392538,155.223.25.1:2551,0.2600,0.0011,5271.97,8020.00,8020.00,16
1778245395547,155.223.25.1:2551,0.2400,0.0011,5272.21,8020.00,8020.00,16
1778245395547,155.223.25.1:2551,0.2400,0.0011,5272.21,8020.00,8020.00,16
1778245398567,155.223.25.1:2551,0.2400,0.0010,5272.41,8020.00,8020.00,16
1778245398567,155.223.25.1:2551,0.2400,0.0010,5272.41,8020.00,8020.00,16
1778245401588,155.223.25.1:2551,0.2200,0.0009,5272.59,8020.00,8020.00,16
1778245401588,155.223.25.1:2551,0.2200,0.0009,5272.59,8020.00,8020.00,16
1778245404608,155.223.25.1:2551,0.2000,0.0010,5272.73,8020.00,8020.00,16
1778245404608,155.223.25.1:2551,0.2000,0.0010,5272.73,8020.00,8020.00,16
1778245407628,155.223.25.1:2551,0.2000,0.0010,5273.17,8020.00,8020.00,16
1778245407628,155.223.25.1:2551,0.2000,0.0010,5273.17,8020.00,8020.00,16
1778245410647,155.223.25.1:2551,0.1900,0.0010,5273.54,8020.00,8020.00,16
1778245410647,155.223.25.1:2551,0.1900,0.0010,5273.54,8020.00,8020.00,16
1778245413668,155.223.25.1:2551,0.1900,0.0009,5273.85,8020.00,8020.00,16
1778245413668,155.223.25.1:2551,0.1900,0.0009,5273.85,8020.00,8020.00,16
1778245416688,155.223.25.1:2551,0.1700,0.0009,5274.11,8020.00,8020.00,16
1778245416688,155.223.25.1:2551,0.1700,0.0009,5274.11,8020.00,8020.00,16
1778245419708,155.223.25.1:2551,0.1600,0.0009,5274.33,8020.00,8020.00,16
1778245419708,155.223.25.1:2551,0.1600,0.0009,5274.33,8020.00,8020.00,16
1778245422727,155.223.25.1:2551,0.1600,0.0010,5274.52,8020.00,8020.00,16
1778245422727,155.223.25.1:2551,0.1600,0.0010,5274.52,8020.00,8020.00,16
1778245425747,155.223.25.1:2551,0.1500,0.0009,5274.67,8020.00,8020.00,16
1778245425747,155.223.25.1:2551,0.1500,0.0009,5274.67,8020.00,8020.00,16
1778245428767,155.223.25.1:2551,0.1500,0.0009,5274.81,8020.00,8020.00,16
1778245428767,155.223.25.1:2551,0.1500,0.0009,5274.81,8020.00,8020.00,16
1778245431787,155.223.25.1:2551,0.1300,0.0008,5274.92,8020.00,8020.00,16
1778245431787,155.223.25.1:2551,0.1300,0.0008,5274.92,8020.00,8020.00,16
1778245434807,155.223.25.1:2551,0.1200,0.0008,5275.01,8020.00,8020.00,16
1778245434807,155.223.25.1:2551,0.1200,0.0008,5275.01,8020.00,8020.00,16
1778245437827,155.223.25.1:2551,0.1200,0.0009,5275.09,8020.00,8020.00,16
1778245437827,155.223.25.1:2551,0.1200,0.0009,5275.09,8020.00,8020.00,16
1778245440847,155.223.25.1:2551,0.1100,0.0010,5275.15,8020.00,8020.00,16
1778245440847,155.223.25.1:2551,0.1100,0.0010,5275.15,8020.00,8020.00,16
1778245443867,155.223.25.1:2551,0.1100,0.0009,5275.21,8020.00,8020.00,16
1778245443867,155.223.25.1:2551,0.1100,0.0009,5275.21,8020.00,8020.00,16
1778245446887,155.223.25.1:2551,0.1000,0.0010,5275.25,8020.00,8020.00,16
1778245446887,155.223.25.1:2551,0.1000,0.0010,5275.25,8020.00,8020.00,16
1778245449907,155.223.25.1:2551,0.1000,0.0010,5275.29,8020.00,8020.00,16
1778245449907,155.223.25.1:2551,0.1000,0.0010,5275.29,8020.00,8020.00,16
